transaction_id,bank,error_code,payment_network,amount_inr,failed_at
dc02ee61,Axis,timeout,Mastercard,999,2026-08-12T22:25:00
82161d3b,ICICI,insufficient_funds,RuPay,999,2026-08-12T22:29:00
0d54c33e,HDFC,insufficient_funds,Mastercard,1499,2026-08-12T22:29:00
5a2ba6c5,SBI,timeout,UPI_AUTOPAY,2999,2026-08-12T22:37:00
2310f5c8,ICICI,issuer_unavailable,RuPay,299,2026-08-12T22:38:00
33116da2,HDFC,timeout,Visa,999,2026-08-12T22:44:00
1a7e6848,Kotak,issuer_unavailable,UPI_AUTOPAY,4999,2026-08-12T22:50:00
0b1006d9,Axis,issuer_unavailable,RuPay,299,2026-08-12T22:50:00
a57c1872,ICICI,hard_decline,UPI_AUTOPAY,499,2026-08-12T22:50:00
e7146edb,Kotak,issuer_unavailable,UPI_AUTOPAY,2999,2026-08-12T22:53:00
3c968bf7,ICICI,timeout,UPI_AUTOPAY,999,2026-08-12T22:57:00
0f364575,Axis,insufficient_funds,Visa,199,2026-08-12T23:01:00
063ee41e,HDFC,insufficient_funds,Visa,1499,2026-08-12T23:07:00
d512af82,Kotak,hard_decline,UPI_AUTOPAY,4999,2026-08-12T23:08:00
091a4cef,HDFC,hard_decline,UPI_AUTOPAY,2999,2026-08-12T23:12:00
56abc149,HDFC,timeout,RuPay,2999,2026-08-12T23:23:00
ac8c93f2,ICICI,hard_decline,UPI_AUTOPAY,499,2026-08-12T23:27:00
498ebbca,HDFC,timeout,RuPay,499,2026-08-12T23:31:00
f724cc3a,HDFC,timeout,UPI_AUTOPAY,2999,2026-08-12T23:35:00
c939ba2b,HDFC,insufficient_funds,Mastercard,4999,2026-08-12T23:40:00
98ee93b6,Kotak,timeout,UPI_AUTOPAY,1499,2026-08-12T23:49:00
392f50bb,Kotak,issuer_unavailable,Visa,1499,2026-08-12T23:56:00
ffede807,SBI,timeout,UPI_AUTOPAY,199,2026-08-12T23:56:00
088c7389,Kotak,issuer_unavailable,UPI_AUTOPAY,2999,2026-08-12T23:58:00
1f8d5cee,SBI,insufficient_funds,UPI_AUTOPAY,2999,2026-08-13T00:01:00
766f36ac,HDFC,hard_decline,UPI_AUTOPAY,299,2026-08-13T00:01:00
4e732859,ICICI,timeout,RuPay,999,2026-08-13T00:05:00
cfe3fa7b,Axis,timeout,RuPay,4999,2026-08-13T00:05:00
28d0c55b,Axis,issuer_unavailable,UPI_AUTOPAY,199,2026-08-13T00:08:00
732e4bdd,Axis,timeout,UPI_AUTOPAY,199,2026-08-13T00:09:00
13d69166,Axis,issuer_unavailable,Visa,2999,2026-08-13T00:12:00
55797297,Kotak,hard_decline,Visa,1499,2026-08-13T00:15:00
334daf4c,SBI,insufficient_funds,Visa,2999,2026-08-13T00:16:00
54c5f4b9,Kotak,insufficient_funds,Visa,4999,2026-08-13T00:18:00
3c39c6c6,HDFC,timeout,Mastercard,1499,2026-08-13T00:25:00
7f838833,Kotak,hard_decline,UPI_AUTOPAY,199,2026-08-13T00:26:00
b478f712,Kotak,insufficient_funds,Visa,999,2026-08-13T00:28:00
c933325d,ICICI,issuer_unavailable,RuPay,4999,2026-08-13T00:33:00
ec69f485,Axis,timeout,UPI_AUTOPAY,2999,2026-08-13T00:36:00
bafe85f0,SBI,timeout,Visa,1499,2026-08-13T00:37:00
64dd64b6,SBI,hard_decline,UPI_AUTOPAY,499,2026-08-13T00:46:00
d6b9cc3b,Kotak,hard_decline,Visa,999,2026-08-13T00:48:00
b27d44bb,ICICI,timeout,UPI_AUTOPAY,299,2026-08-13T00:49:00
1d0727d5,SBI,issuer_unavailable,RuPay,499,2026-08-13T00:53:00
f0344937,Axis,hard_decline,Visa,499,2026-08-13T00:54:00
ee5636bf,ICICI,timeout,Mastercard,4999,2026-08-13T00:55:00
0ae25367,Axis,timeout,UPI_AUTOPAY,4999,2026-08-13T00:55:00
ae688b98,SBI,insufficient_funds,UPI_AUTOPAY,2999,2026-08-13T00:58:00
a16d0730,Kotak,issuer_unavailable,UPI_AUTOPAY,2999,2026-08-13T00:58:00
1ebe208d,ICICI,timeout,Mastercard,299,2026-08-13T01:02:00
36ea561d,SBI,timeout,RuPay,499,2026-08-13T01:17:00
ebe06635,HDFC,timeout,UPI_AUTOPAY,499,2026-08-13T01:18:00
dc47417c,SBI,issuer_unavailable,UPI_AUTOPAY,999,2026-08-13T01:19:00
e4794ca6,Kotak,timeout,UPI_AUTOPAY,299,2026-08-13T01:21:00
a1217ae7,Kotak,issuer_unavailable,Mastercard,299,2026-08-13T01:21:00
4ed93cc4,HDFC,timeout,UPI_AUTOPAY,2999,2026-08-13T01:25:00
816711a9,ICICI,hard_decline,Mastercard,1499,2026-08-13T01:26:00
c734a23d,ICICI,timeout,Mastercard,499,2026-08-13T01:29:00
e049dd74,Kotak,issuer_unavailable,UPI_AUTOPAY,299,2026-08-13T01:32:00
e22c6436,HDFC,timeout,RuPay,199,2026-08-13T01:38:00
6493b950,HDFC,hard_decline,UPI_AUTOPAY,1499,2026-08-13T01:41:00
16fdaac7,SBI,insufficient_funds,Mastercard,1499,2026-08-13T01:44:00
3d69c317,SBI,issuer_unavailable,Mastercard,499,2026-08-13T01:48:00
acc14275,Axis,timeout,Visa,1499,2026-08-13T01:54:00
d5edbeb9,ICICI,timeout,UPI_AUTOPAY,4999,2026-08-13T01:56:00
33e45ddf,Axis,hard_decline,RuPay,199,2026-08-13T02:04:00
d9260986,Kotak,timeout,UPI_AUTOPAY,4999,2026-08-13T02:05:00
fb70def1,Kotak,timeout,Mastercard,499,2026-08-13T02:12:00
33b352ac,ICICI,hard_decline,UPI_AUTOPAY,499,2026-08-13T02:14:00
33b29cce,ICICI,timeout,UPI_AUTOPAY,299,2026-08-13T02:14:00
bd497e1b,SBI,timeout,Visa,2999,2026-08-13T02:16:00
df49fe89,Kotak,timeout,UPI_AUTOPAY,4999,2026-08-13T02:24:00
95f071ae,ICICI,timeout,UPI_AUTOPAY,1499,2026-08-13T02:27:00
46db7596,SBI,issuer_unavailable,UPI_AUTOPAY,299,2026-08-13T02:31:00
26c1dca5,Kotak,insufficient_funds,Mastercard,2999,2026-08-13T02:32:00
d0181933,Axis,timeout,UPI_AUTOPAY,1499,2026-08-13T02:34:00
b82d9bef,HDFC,timeout,UPI_AUTOPAY,299,2026-08-13T02:35:00
08fd582f,Kotak,insufficient_funds,UPI_AUTOPAY,299,2026-08-13T02:36:00
154819a1,SBI,insufficient_funds,UPI_AUTOPAY,499,2026-08-13T02:42:00
d1ea4bdd,HDFC,issuer_unavailable,UPI_AUTOPAY,2999,2026-08-13T02:48:00
512af7f3,ICICI,timeout,Mastercard,4999,2026-08-13T02:53:00
0104e75e,Axis,hard_decline,Mastercard,4999,2026-08-13T02:53:00
d0f6a927,SBI,hard_decline,Visa,2999,2026-08-13T02:54:00
423e3778,Axis,timeout,UPI_AUTOPAY,199,2026-08-13T02:58:00
af0ec2f6,HDFC,issuer_unavailable,UPI_AUTOPAY,299,2026-08-13T02:59:00
9f0042aa,HDFC,insufficient_funds,UPI_AUTOPAY,299,2026-08-13T03:00:00
b3538cc5,ICICI,insufficient_funds,Visa,499,2026-08-13T03:20:00
f1b2dc84,Kotak,issuer_unavailable,UPI_AUTOPAY,4999,2026-08-13T03:23:00
69185e4b,SBI,timeout,Mastercard,2999,2026-08-13T03:26:00
7aae0f01,HDFC,insufficient_funds,Visa,299,2026-08-13T03:30:00
f0868c64,HDFC,timeout,Visa,199,2026-08-13T03:34:00
c9050565,SBI,insufficient_funds,UPI_AUTOPAY,499,2026-08-13T03:40:00
3a75ff9e,SBI,timeout,UPI_AUTOPAY,1499,2026-08-13T03:43:00
179b48b8,Axis,insufficient_funds,Visa,299,2026-08-13T03:50:00
9de1a66c,Axis,timeout,Visa,2999,2026-08-13T03:52:00
630219fc,Kotak,hard_decline,UPI_AUTOPAY,199,2026-08-13T03:57:00
359402b4,HDFC,issuer_unavailable,UPI_AUTOPAY,499,2026-08-13T04:08:00
062977ef,Kotak,hard_decline,UPI_AUTOPAY,4999,2026-08-13T04:20:00
d4a4ec97,HDFC,issuer_unavailable,Visa,199,2026-08-13T04:22:00
8e82f0fd,Kotak,insufficient_funds,RuPay,1499,2026-08-13T04:25:00
b158c623,SBI,timeout,UPI_AUTOPAY,1499,2026-08-13T04:26:00
ff91e8f3,HDFC,hard_decline,Visa,4999,2026-08-13T04:31:00
f276c05b,SBI,insufficient_funds,UPI_AUTOPAY,299,2026-08-13T04:41:00
24d1b148,ICICI,issuer_unavailable,Mastercard,199,2026-08-13T04:41:00
3182aa77,Kotak,timeout,Mastercard,2999,2026-08-13T04:48:00
d6b876e8,ICICI,timeout,Mastercard,4999,2026-08-13T04:51:00
fc3b3c1e,ICICI,issuer_unavailable,Mastercard,299,2026-08-13T04:51:00
a3b8e35f,ICICI,insufficient_funds,RuPay,4999,2026-08-13T04:56:00
3ceaf3d8,SBI,issuer_unavailable,UPI_AUTOPAY,2999,2026-08-13T04:59:00
0a9a25cb,Kotak,timeout,Visa,1499,2026-08-13T05:03:00
adcfde6a,HDFC,insufficient_funds,Visa,999,2026-08-13T05:05:00
ae7640a6,SBI,issuer_unavailable,Visa,4999,2026-08-13T05:06:00
431296e5,HDFC,timeout,UPI_AUTOPAY,2999,2026-08-13T05:08:00
4f0b4c6d,HDFC,timeout,Visa,2999,2026-08-13T05:09:00
483a3984,Kotak,insufficient_funds,UPI_AUTOPAY,4999,2026-08-13T05:10:00
37625b4f,Axis,timeout,Visa,1499,2026-08-13T05:16:00
2bd354b6,ICICI,issuer_unavailable,UPI_AUTOPAY,199,2026-08-13T05:19:00
170b9eae,SBI,issuer_unavailable,UPI_AUTOPAY,4999,2026-08-13T05:23:00
51607b2f,ICICI,timeout,Mastercard,199,2026-08-13T05:24:00
5963f71e,ICICI,timeout,UPI_AUTOPAY,499,2026-08-13T05:33:00
aa8eca92,Kotak,hard_decline,Mastercard,1499,2026-08-13T05:35:00
32039bf7,SBI,timeout,UPI_AUTOPAY,999,2026-08-13T05:38:00
65de8c91,ICICI,timeout,Mastercard,2999,2026-08-13T05:40:00
5b5c9197,HDFC,insufficient_funds,Mastercard,4999,2026-08-13T05:41:00
33a79c6a,Axis,insufficient_funds,UPI_AUTOPAY,299,2026-08-13T05:41:00
9ef4592b,ICICI,insufficient_funds,UPI_AUTOPAY,199,2026-08-13T05:43:00
23709413,Kotak,insufficient_funds,RuPay,299,2026-08-13T05:47:00
df76210b,Axis,hard_decline,UPI_AUTOPAY,199,2026-08-13T05:48:00
6e15642f,HDFC,issuer_unavailable,UPI_AUTOPAY,2999,2026-08-13T05:54:00
83a41ac3,HDFC,timeout,RuPay,2999,2026-08-13T05:55:00
5c3a203c,Axis,issuer_unavailable,UPI_AUTOPAY,2999,2026-08-13T05:56:00
64ed6d09,SBI,timeout,Visa,199,2026-08-13T06:03:00
d5f2cfa4,Kotak,issuer_unavailable,UPI_AUTOPAY,1499,2026-08-13T06:04:00
707afbdb,SBI,timeout,UPI_AUTOPAY,2999,2026-08-13T06:12:00
fe791382,Axis,hard_decline,Visa,199,2026-08-13T06:13:00
4b606e2e,Kotak,issuer_unavailable,UPI_AUTOPAY,299,2026-08-13T06:15:00
62083724,Kotak,issuer_unavailable,UPI_AUTOPAY,1499,2026-08-13T06:21:00
f5f0912c,HDFC,issuer_unavailable,Visa,299,2026-08-13T06:24:00
de20456e,SBI,insufficient_funds,UPI_AUTOPAY,299,2026-08-13T06:26:00
440f8bac,HDFC,hard_decline,Mastercard,2999,2026-08-13T06:27:00
e1560e09,ICICI,insufficient_funds,UPI_AUTOPAY,199,2026-08-13T06:32:00
45ee1e12,Kotak,timeout,UPI_AUTOPAY,2999,2026-08-13T06:36:00
77730b62,SBI,insufficient_funds,Visa,299,2026-08-13T06:40:00
695e666d,Axis,timeout,Visa,2999,2026-08-13T06:41:00
9cc818db,ICICI,timeout,UPI_AUTOPAY,1499,2026-08-13T06:41:00
5fc1feb2,Axis,insufficient_funds,Visa,999,2026-08-13T06:43:00
e2cd713e,Axis,timeout,RuPay,999,2026-08-13T06:49:00
5072c936,Kotak,insufficient_funds,Visa,199,2026-08-13T06:53:00
43d63a3a,HDFC,insufficient_funds,UPI_AUTOPAY,1499,2026-08-13T06:55:00
7f1febdb,HDFC,timeout,Visa,4999,2026-08-13T06:57:00
c1f2c023,ICICI,hard_decline,UPI_AUTOPAY,199,2026-08-13T06:59:00
7e926ae4,ICICI,insufficient_funds,UPI_AUTOPAY,1499,2026-08-13T07:00:00
42908677,HDFC,hard_decline,UPI_AUTOPAY,999,2026-08-13T07:02:00
584b1b17,Kotak,insufficient_funds,UPI_AUTOPAY,4999,2026-08-13T07:02:00
8e9e072d,HDFC,timeout,UPI_AUTOPAY,4999,2026-08-13T07:02:00
126b4306,Kotak,hard_decline,UPI_AUTOPAY,199,2026-08-13T07:09:00
fef5d4cd,SBI,timeout,UPI_AUTOPAY,299,2026-08-13T07:21:00
0e1d0226,Kotak,issuer_unavailable,UPI_AUTOPAY,499,2026-08-13T07:24:00
64e23cbd,ICICI,hard_decline,Visa,4999,2026-08-13T07:25:00
46b96b4f,ICICI,timeout,Visa,199,2026-08-13T07:28:00
eba22ba8,Kotak,timeout,UPI_AUTOPAY,2999,2026-08-13T07:29:00
09812c5f,Axis,timeout,RuPay,4999,2026-08-13T07:31:00
e4dc4ed5,ICICI,insufficient_funds,UPI_AUTOPAY,299,2026-08-13T07:47:00
0adce343,SBI,insufficient_funds,UPI_AUTOPAY,2999,2026-08-13T07:54:00
69b2b19a,Kotak,insufficient_funds,Visa,499,2026-08-13T07:56:00
a960e537,ICICI,insufficient_funds,Visa,499,2026-08-13T07:56:00
e2994f99,Kotak,issuer_unavailable,RuPay,2999,2026-08-13T07:57:00
cd57e1a5,Kotak,issuer_unavailable,Mastercard,299,2026-08-13T08:00:00
37a5b79a,HDFC,insufficient_funds,Visa,499,2026-08-13T08:02:00
387d6bb5,Axis,timeout,RuPay,199,2026-08-13T08:07:00
977b1c72,Kotak,issuer_unavailable,Mastercard,4999,2026-08-13T08:10:00
fc83923e,Kotak,timeout,UPI_AUTOPAY,999,2026-08-13T08:10:00
1ceaa7bc,SBI,hard_decline,UPI_AUTOPAY,999,2026-08-13T08:11:00
1d24ddb9,ICICI,insufficient_funds,Visa,4999,2026-08-13T08:14:00
bc66ecb8,Axis,timeout,RuPay,1499,2026-08-13T08:27:00
1f943082,ICICI,issuer_unavailable,UPI_AUTOPAY,199,2026-08-13T08:28:00
530ebd5f,SBI,insufficient_funds,UPI_AUTOPAY,2999,2026-08-13T08:42:00
5f60606c,ICICI,insufficient_funds,Mastercard,999,2026-08-13T08:43:00
1ec8ec27,SBI,insufficient_funds,UPI_AUTOPAY,4999,2026-08-13T08:48:00
abc60f0a,Axis,insufficient_funds,Mastercard,4999,2026-08-13T08:55:00
0777214d,SBI,insufficient_funds,Visa,999,2026-08-13T08:57:00
16b14611,SBI,insufficient_funds,UPI_AUTOPAY,299,2026-08-13T09:01:00
674809d2,ICICI,insufficient_funds,RuPay,299,2026-08-13T09:09:00
f39af9b2,Kotak,timeout,Visa,299,2026-08-13T09:12:00
5fcf7c60,HDFC,timeout,Visa,4999,2026-08-13T09:21:00
d6a809dc,ICICI,timeout,Mastercard,2999,2026-08-13T09:21:00
006b51ea,SBI,hard_decline,Visa,4999,2026-08-13T09:25:00
c202a748,ICICI,insufficient_funds,Mastercard,199,2026-08-13T09:26:00
f81f353d,Kotak,issuer_unavailable,UPI_AUTOPAY,2999,2026-08-13T09:45:00
d0c18eb7,Axis,timeout,UPI_AUTOPAY,499,2026-08-13T09:46:00
801ad759,HDFC,issuer_unavailable,UPI_AUTOPAY,199,2026-08-13T09:50:00
88b45258,ICICI,insufficient_funds,Mastercard,2999,2026-08-13T09:52:00
994e6cda,HDFC,timeout,Visa,2999,2026-08-13T09:52:00
64af8b45,Axis,insufficient_funds,Visa,299,2026-08-13T09:54:00
129e87f3,ICICI,timeout,UPI_AUTOPAY,199,2026-08-13T09:57:00
760c8f55,Kotak,hard_decline,RuPay,999,2026-08-13T09:58:00
2c425de6,SBI,timeout,UPI_AUTOPAY,499,2026-08-13T10:01:00
fbf2e22c,ICICI,hard_decline,UPI_AUTOPAY,499,2026-08-13T10:01:00
9b3a2abf,SBI,hard_decline,UPI_AUTOPAY,4999,2026-08-13T10:04:00
5395a32b,ICICI,hard_decline,RuPay,999,2026-08-13T10:06:00
d9017b8e,Axis,issuer_unavailable,RuPay,4999,2026-08-13T10:13:00
8b66f4d4,HDFC,hard_decline,Mastercard,4999,2026-08-13T10:13:00
d099bf78,Kotak,insufficient_funds,Mastercard,2999,2026-08-13T10:21:00
f6cab645,ICICI,hard_decline,UPI_AUTOPAY,499,2026-08-13T10:21:00
81921216,ICICI,issuer_unavailable,RuPay,4999,2026-08-13T10:38:00
bc0bfeeb,HDFC,issuer_unavailable,Mastercard,499,2026-08-13T10:41:00
2bc6fc68,SBI,insufficient_funds,Visa,199,2026-08-13T10:43:00
d18e6d94,Axis,timeout,Visa,2999,2026-08-13T10:43:00
91dc411a,Axis,insufficient_funds,Visa,499,2026-08-13T10:49:00
25e4fcbb,Kotak,issuer_unavailable,RuPay,2999,2026-08-13T10:49:00
4c31426b,SBI,timeout,Visa,499,2026-08-13T10:54:00
c8cea752,Kotak,insufficient_funds,Visa,999,2026-08-13T10:54:00
fed6016a,SBI,timeout,UPI_AUTOPAY,4999,2026-08-13T11:00:00
3f51b420,SBI,timeout,UPI_AUTOPAY,1499,2026-08-13T11:01:00
993cf2d3,Kotak,timeout,UPI_AUTOPAY,1499,2026-08-13T11:04:00
ac067927,ICICI,timeout,RuPay,1499,2026-08-13T11:05:00
751e5eb5,HDFC,issuer_unavailable,Visa,999,2026-08-13T11:08:00
14849e1a,SBI,issuer_unavailable,UPI_AUTOPAY,1499,2026-08-13T11:15:00
b26dcf39,HDFC,timeout,Mastercard,499,2026-08-13T11:16:00
3f52a8fa,HDFC,timeout,UPI_AUTOPAY,2999,2026-08-13T11:22:00
38bcd4c6,ICICI,timeout,UPI_AUTOPAY,999,2026-08-13T11:23:00
da60b550,ICICI,timeout,UPI_AUTOPAY,4999,2026-08-13T11:23:00
e9ae415a,Kotak,hard_decline,RuPay,499,2026-08-13T11:23:00
1c17b59d,Axis,insufficient_funds,UPI_AUTOPAY,2999,2026-08-13T11:27:00
a4e75da8,HDFC,timeout,UPI_AUTOPAY,499,2026-08-13T11:29:00
99fe2009,ICICI,hard_decline,RuPay,2999,2026-08-13T11:30:00
54756f3a,SBI,insufficient_funds,Visa,499,2026-08-13T11:33:00
511b1c63,ICICI,issuer_unavailable,Mastercard,499,2026-08-13T11:33:00
6c195b4b,Kotak,timeout,Mastercard,999,2026-08-13T11:40:00
686fa439,Axis,timeout,Mastercard,199,2026-08-13T11:46:00
5945d4b2,SBI,issuer_unavailable,UPI_AUTOPAY,2999,2026-08-13T11:47:00
8070752b,Axis,insufficient_funds,RuPay,4999,2026-08-13T11:49:00
a24b63fd,HDFC,issuer_unavailable,Visa,4999,2026-08-13T11:55:00
5ee0f86e,ICICI,insufficient_funds,UPI_AUTOPAY,499,2026-08-13T11:57:00
5cb62766,HDFC,insufficient_funds,RuPay,4999,2026-08-13T12:00:00
43101e6d,Kotak,hard_decline,UPI_AUTOPAY,1499,2026-08-13T12:04:00
d94f2e55,SBI,insufficient_funds,RuPay,4999,2026-08-13T12:04:00
da09ded8,SBI,issuer_unavailable,RuPay,199,2026-08-13T12:06:00
47dfbae2,Kotak,insufficient_funds,UPI_AUTOPAY,299,2026-08-13T12:06:00
0c9a5e42,Kotak,insufficient_funds,Mastercard,999,2026-08-13T12:09:00
d3a096cb,Axis,insufficient_funds,RuPay,2999,2026-08-13T12:12:00
e970c203,Kotak,hard_decline,Mastercard,999,2026-08-13T12:15:00
abb93308,HDFC,issuer_unavailable,UPI_AUTOPAY,499,2026-08-13T12:16:00
c09b7c3a,SBI,insufficient_funds,Mastercard,4999,2026-08-13T12:21:00
85ee776c,ICICI,insufficient_funds,UPI_AUTOPAY,199,2026-08-13T12:23:00
a1698346,SBI,hard_decline,UPI_AUTOPAY,2999,2026-08-13T12:23:00
1f95ead8,HDFC,timeout,UPI_AUTOPAY,4999,2026-08-13T12:25:00
988d20c2,Axis,hard_decline,UPI_AUTOPAY,199,2026-08-13T12:30:00
e19cd791,SBI,insufficient_funds,RuPay,1499,2026-08-13T12:30:00
ca400be9,Kotak,hard_decline,RuPay,199,2026-08-13T12:31:00
c0d2ab48,HDFC,issuer_unavailable,UPI_AUTOPAY,199,2026-08-13T12:32:00
688915df,SBI,insufficient_funds,RuPay,199,2026-08-13T12:34:00
8a438c1e,SBI,hard_decline,Visa,1499,2026-08-13T12:37:00
9a487d42,ICICI,issuer_unavailable,Visa,299,2026-08-13T12:38:00
8692767c,Kotak,timeout,Mastercard,999,2026-08-13T12:38:00
fbb1a321,SBI,issuer_unavailable,Mastercard,1499,2026-08-13T12:42:00
fa27d262,SBI,insufficient_funds,UPI_AUTOPAY,2999,2026-08-13T12:42:00
2c107fbb,HDFC,timeout,UPI_AUTOPAY,1499,2026-08-13T12:47:00
eda55fdb,SBI,timeout,UPI_AUTOPAY,1499,2026-08-13T12:48:00
e534d692,SBI,timeout,Visa,299,2026-08-13T12:50:00
905e2f7d,SBI,timeout,Visa,2999,2026-08-13T12:58:00
249c831e,HDFC,insufficient_funds,UPI_AUTOPAY,199,2026-08-13T12:59:00
3c691bc1,SBI,timeout,RuPay,499,2026-08-13T12:59:00
f25c74d2,HDFC,insufficient_funds,RuPay,4999,2026-08-13T13:02:00
cd4c6155,Axis,hard_decline,UPI_AUTOPAY,999,2026-08-13T13:10:00
22e38465,ICICI,issuer_unavailable,Visa,4999,2026-08-13T13:11:00
7082a88d,Kotak,insufficient_funds,UPI_AUTOPAY,199,2026-08-13T13:16:00
1a8b80e3,HDFC,issuer_unavailable,UPI_AUTOPAY,1499,2026-08-13T13:18:00
4d66a3bb,Axis,timeout,RuPay,299,2026-08-13T13:19:00
fb3372da,HDFC,timeout,UPI_AUTOPAY,4999,2026-08-13T13:25:00
7b934ee2,Axis,timeout,RuPay,199,2026-08-13T13:26:00
72da90c6,Kotak,issuer_unavailable,UPI_AUTOPAY,1499,2026-08-13T13:30:00
fffe1315,Axis,timeout,RuPay,499,2026-08-13T13:35:00
ef7ac1d0,HDFC,timeout,Visa,4999,2026-08-13T13:35:00
cc83e8fc,SBI,insufficient_funds,UPI_AUTOPAY,199,2026-08-13T13:41:00
2746c6ce,Kotak,insufficient_funds,UPI_AUTOPAY,1499,2026-08-13T13:41:00
cc5cca96,Axis,insufficient_funds,UPI_AUTOPAY,499,2026-08-13T13:45:00
ecd5f67f,Axis,timeout,Mastercard,1499,2026-08-13T13:45:00
c06ae412,Kotak,insufficient_funds,Mastercard,999,2026-08-13T13:51:00
45ea39b9,HDFC,timeout,RuPay,2999,2026-08-13T13:55:00
c03c20b2,ICICI,timeout,RuPay,299,2026-08-13T14:04:00
baa6d84f,Kotak,issuer_unavailable,RuPay,199,2026-08-13T14:14:00
7fc1c0de,HDFC,timeout,Visa,499,2026-08-13T14:17:00
f4f1761f,Kotak,insufficient_funds,RuPay,2999,2026-08-13T14:18:00
b9253b1e,Kotak,timeout,UPI_AUTOPAY,1499,2026-08-13T14:24:00
63ee8ef9,HDFC,issuer_unavailable,Mastercard,2999,2026-08-13T14:27:00
38e5b982,ICICI,timeout,UPI_AUTOPAY,1499,2026-08-13T14:30:00
ad85c8be,Axis,timeout,Visa,299,2026-08-13T14:31:00
a8ed1b32,ICICI,hard_decline,UPI_AUTOPAY,299,2026-08-13T14:34:00
a9f7b767,HDFC,insufficient_funds,RuPay,499,2026-08-13T14:34:00
468d8240,ICICI,issuer_unavailable,UPI_AUTOPAY,199,2026-08-13T14:40:00
33324e46,ICICI,issuer_unavailable,UPI_AUTOPAY,4999,2026-08-13T14:45:00
b0460fc1,SBI,timeout,Mastercard,1499,2026-08-13T14:46:00
2d05dce8,HDFC,hard_decline,RuPay,299,2026-08-13T14:47:00
0afe918f,Axis,insufficient_funds,Visa,999,2026-08-13T14:48:00
ef2e6a0d,Axis,insufficient_funds,UPI_AUTOPAY,2999,2026-08-13T14:49:00
4718bb6b,ICICI,issuer_unavailable,UPI_AUTOPAY,2999,2026-08-13T14:56:00
7dae7451,Kotak,insufficient_funds,UPI_AUTOPAY,199,2026-08-13T14:58:00
44c4c01c,SBI,timeout,Mastercard,1499,2026-08-13T15:03:00
97198943,Axis,issuer_unavailable,UPI_AUTOPAY,199,2026-08-13T15:07:00
7cf4fdd8,HDFC,issuer_unavailable,Mastercard,299,2026-08-13T15:09:00
94def983,Kotak,timeout,UPI_AUTOPAY,299,2026-08-13T15:13:00
ad242780,SBI,insufficient_funds,Mastercard,4999,2026-08-13T15:14:00
6d59d9fa,Kotak,insufficient_funds,Visa,999,2026-08-13T15:19:00
21864757,Axis,timeout,RuPay,4999,2026-08-13T15:19:00
a9839027,SBI,timeout,UPI_AUTOPAY,1499,2026-08-13T15:21:00
a570cdf6,Kotak,timeout,Visa,299,2026-08-13T15:29:00
d59cc293,ICICI,insufficient_funds,RuPay,299,2026-08-13T15:31:00
d37a2f4b,HDFC,timeout,Visa,1499,2026-08-13T15:31:00
4718d6af,SBI,timeout,RuPay,2999,2026-08-13T15:34:00
9c3e5f5f,Kotak,insufficient_funds,Visa,499,2026-08-13T15:36:00
294ec4c8,Axis,issuer_unavailable,Visa,299,2026-08-13T15:40:00
c3624bd5,Axis,insufficient_funds,RuPay,4999,2026-08-13T15:46:00
288917d2,ICICI,issuer_unavailable,UPI_AUTOPAY,4999,2026-08-13T15:47:00
53d8a3e4,Axis,insufficient_funds,UPI_AUTOPAY,999,2026-08-13T15:49:00
03025ad7,ICICI,insufficient_funds,UPI_AUTOPAY,2999,2026-08-13T15:53:00
c6f49f4b,SBI,insufficient_funds,Mastercard,199,2026-08-13T16:00:00
76c1b04a,HDFC,hard_decline,RuPay,2999,2026-08-13T16:03:00
6cc3a479,HDFC,issuer_unavailable,Mastercard,499,2026-08-13T16:09:00
1eab37c0,HDFC,timeout,UPI_AUTOPAY,1499,2026-08-13T16:12:00
aa03cbb6,SBI,issuer_unavailable,UPI_AUTOPAY,2999,2026-08-13T16:13:00
cb0cac4f,Axis,timeout,RuPay,299,2026-08-13T16:15:00
fd286088,HDFC,insufficient_funds,Visa,499,2026-08-13T16:19:00
f563fb72,SBI,issuer_unavailable,UPI_AUTOPAY,199,2026-08-13T16:22:00
72c8f1b7,HDFC,timeout,UPI_AUTOPAY,4999,2026-08-13T16:22:00
88660832,SBI,timeout,Visa,2999,2026-08-13T16:27:00
533bd912,HDFC,issuer_unavailable,UPI_AUTOPAY,4999,2026-08-13T16:33:00
6b1776e5,HDFC,timeout,Visa,2999,2026-08-13T16:34:00
8e4c3ecb,SBI,issuer_unavailable,UPI_AUTOPAY,199,2026-08-13T16:35:00
ebb26405,Axis,hard_decline,Visa,199,2026-08-13T16:36:00
3b08efad,ICICI,timeout,RuPay,999,2026-08-13T16:41:00
625ffee1,SBI,timeout,UPI_AUTOPAY,299,2026-08-13T16:45:00
cfdf05dd,Axis,insufficient_funds,Visa,199,2026-08-13T16:45:00
2446db9a,SBI,hard_decline,UPI_AUTOPAY,999,2026-08-13T16:48:00
01137bf1,Kotak,issuer_unavailable,UPI_AUTOPAY,2999,2026-08-13T16:50:00
aea47f0a,Axis,timeout,UPI_AUTOPAY,199,2026-08-13T16:53:00
98702de7,HDFC,insufficient_funds,UPI_AUTOPAY,1499,2026-08-13T16:54:00
c2d7f97f,HDFC,insufficient_funds,UPI_AUTOPAY,1499,2026-08-13T16:55:00
